,S&P_500,NASDAQ,US_10Y_Bond,VIX,Unemployment_Rate,CPI
2023-08-07,4518.43994140625,13994.400390625,4.078000068664551,15.770000457763672,3.7,306.082
2023-08-08,4499.3798828125,13884.3203125,4.026000022888184,15.989999771118164,3.7,306.082
2023-08-09,4467.7099609375,13722.01953125,4.01200008392334,15.960000038146973,3.7,306.082
2023-08-10,4468.830078125,13737.990234375,4.079999923706055,15.850000381469727,3.7,306.082
2023-08-11,4464.0498046875,13644.849609375,4.168000221252441,14.84000015258789,3.7,306.082
2023-08-14,4489.72021484375,13788.330078125,4.184000015258789,14.819999694824219,3.7,306.082
2023-08-15,4437.85986328125,13631.0498046875,4.2210001945495605,16.459999084472656,3.7,306.082
2023-08-16,4404.330078125,13474.6298828125,4.257999897003174,16.780000686645508,3.7,306.082
2023-08-17,4370.35986328125,13316.9296875,4.308000087738037,17.889999389648438,3.7,306.082
2023-08-18,4369.7099609375,13290.7802734375,4.250999927520752,17.299999237060547,3.7,306.082
2023-08-21,4399.77001953125,13497.58984375,4.3420000076293945,17.1299991607666,3.7,306.082
2023-08-22,4387.5498046875,13505.8701171875,4.328000068664551,16.969999313354492,3.7,306.082
2023-08-23,4436.009765625,13721.0302734375,4.197999954223633,15.979999542236328,3.7,306.082
2023-08-24,4376.31005859375,13463.9697265625,4.235000133514404,17.200000762939453,3.7,306.082
2023-08-25,4405.7099609375,13590.650390625,4.238999843597412,15.680000305175781,3.7,306.082
2023-08-28,4433.31005859375,13705.1298828125,4.211999893188477,15.079999923706055,3.7,306.082
2023-08-29,4497.6298828125,13943.759765625,4.122000217437744,14.449999809265137,3.7,306.082
2023-08-30,4514.8701171875,14019.3095703125,4.118000030517578,13.880000114440918,3.7,306.082
2023-08-31,4507.66015625,14034.9697265625,4.0929999351501465,13.569999694824219,3.7,306.082
2023-09-01,4515.77001953125,14031.8095703125,4.172999858856201,13.09000015258789,3.7,307.276
2023-09-05,4496.830078125,14020.9501953125,4.26800012588501,14.010000228881836,3.7,307.276
2023-09-06,4465.47998046875,13872.4697265625,4.289999961853027,14.449999809265137,3.7,307.276
2023-09-07,4451.14013671875,13748.830078125,4.260000228881836,14.399999618530273,3.7,307.276
2023-09-08,4457.490234375,13761.5302734375,4.257999897003174,13.84000015258789,3.7,307.276
2023-09-11,4487.4599609375,13917.8896484375,4.288000106811523,13.800000190734863,3.7,307.276
2023-09-12,4461.89990234375,13773.6103515625,4.263999938964844,14.229999542236328,3.7,307.276
2023-09-13,4467.43994140625,13813.58984375,4.249000072479248,13.479999542236328,3.7,307.276
2023-09-14,4505.10009765625,13926.0498046875,4.288000106811523,12.819999694824219,3.7,307.276
2023-09-15,4450.31982421875,13708.330078125,4.322000026702881,13.789999961853027,3.7,307.276
2023-09-18,4453.52978515625,13710.240234375,4.318999767303467,14.0,3.7,307.276
2023-09-19,4443.9501953125,13678.1904296875,4.364999771118164,14.109999656677246,3.7,307.276
2023-09-20,4402.2001953125,13469.1298828125,4.348999977111816,15.140000343322754,3.7,307.276
2023-09-21,4330.0,13223.98046875,4.480000019073486,17.540000915527344,3.7,307.276
2023-09-22,4320.06005859375,13211.8095703125,4.438000202178955,17.200000762939453,3.7,307.276
2023-09-25,4337.43994140625,13271.3203125,4.541999816894531,16.899999618530273,3.7,307.276
2023-09-26,4273.52978515625,13063.6103515625,4.558000087738037,18.940000534057617,3.7,307.276
2023-09-27,4274.509765625,13092.849609375,4.625999927520752,18.219999313354492,3.7,307.276
2023-09-28,4299.7001953125,13201.2802734375,4.5970001220703125,17.34000015258789,3.7,307.276
2023-09-29,4288.0498046875,13219.3203125,4.572999954223633,17.520000457763672,3.7,307.276
2023-10-01,4288.0498046875,13219.3203125,4.572999954223633,17.520000457763672,3.9,307.696
2023-10-02,4288.39013671875,13307.76953125,4.683000087738037,17.610000610351562,3.9,307.696
2023-10-03,4229.4501953125,13059.4697265625,4.802000045776367,19.780000686645508,3.9,307.696
2023-10-04,4263.75,13236.009765625,4.735000133514404,18.579999923706055,3.9,307.696
2023-10-05,4258.18994140625,13219.830078125,4.7170000076293945,18.489999771118164,3.9,307.696
2023-10-06,4308.5,13431.33984375,4.783999919891357,17.450000762939453,3.9,307.696
2023-10-09,4335.66015625,13484.240234375,4.796999931335449,17.700000762939453,3.9,307.696
2023-10-10,4358.240234375,13562.83984375,4.65500020980835,17.030000686645508,3.9,307.696
2023-10-11,4376.9501953125,13659.6796875,4.59499979019165,16.09000015258789,3.9,307.696
2023-10-12,4349.60986328125,13574.2197265625,4.711999893188477,16.690000534057617,3.9,307.696
2023-10-13,4327.77978515625,13407.23046875,4.629000186920166,19.31999969482422,3.9,307.696
2023-10-16,4373.6298828125,13567.98046875,4.711999893188477,17.209999084472656,3.9,307.696
2023-10-17,4373.2001953125,13533.75,4.8470001220703125,17.8799991607666,3.9,307.696
2023-10-18,4314.60009765625,13314.2998046875,4.9039998054504395,19.219999313354492,3.9,307.696
2023-10-19,4278.0,13186.1796875,4.98799991607666,21.399999618530273,3.9,307.696
2023-10-20,4224.16015625,12983.8095703125,4.923999786376953,21.709999084472656,3.9,307.696
2023-10-23,4217.0400390625,13018.330078125,4.8379998207092285,20.3700008392334,3.9,307.696
2023-10-24,4247.68017578125,13139.8701171875,4.840000152587891,18.969999313354492,3.9,307.696
2023-10-25,4186.77001953125,12821.2197265625,4.953000068664551,20.190000534057617,3.9,307.696
2023-10-26,4137.22998046875,12595.6103515625,4.84499979019165,20.68000030517578,3.9,307.696
2023-10-27,4117.3701171875,12643.009765625,4.84499979019165,21.270000457763672,3.9,307.696
2023-10-30,4166.81982421875,12789.48046875,4.875,19.75,3.9,307.696
2023-10-31,4193.7998046875,12851.240234375,4.875,18.139999389648438,3.9,307.696
2023-11-01,4237.85986328125,13061.4697265625,4.789000034332275,16.8700008392334,3.7,308.148
2023-11-02,4317.77978515625,13294.1904296875,4.669000148773193,15.65999984741211,3.7,308.148
2023-11-03,4358.33984375,13478.2802734375,4.558000087738037,14.90999984741211,3.7,308.148
2023-11-06,4365.97998046875,13518.7802734375,4.6620001792907715,14.890000343322754,3.7,308.148
2023-11-07,4378.3798828125,13639.8603515625,4.571000099182129,14.8100004196167,3.7,308.148
2023-11-08,4382.77978515625,13650.41015625,4.5229997634887695,14.449999809265137,3.7,308.148
2023-11-09,4347.35009765625,13521.4501953125,4.630000114440918,15.289999961853027,3.7,308.148
2023-11-10,4415.240234375,13798.1103515625,4.627999782562256,14.170000076293945,3.7,308.148
2023-11-13,4411.5498046875,13767.740234375,4.631999969482422,14.760000228881836,3.7,308.148
2023-11-14,4495.7001953125,14094.3798828125,4.440999984741211,14.15999984741211,3.7,308.148
2023-11-15,4502.8798828125,14103.83984375,4.534999847412109,14.180000305175781,3.7,308.148
2023-11-16,4508.240234375,14113.669921875,4.445000171661377,14.319999694824219,3.7,308.148
2023-11-17,4514.02001953125,14125.48046875,4.440999984741211,13.800000190734863,3.7,308.148
2023-11-20,4547.3798828125,14284.5302734375,4.421999931335449,13.40999984741211,3.7,308.148
2023-11-21,4538.18994140625,14199.98046875,4.418000221252441,13.350000381469727,3.7,308.148
2023-11-22,4556.6201171875,14265.8603515625,4.415999889373779,12.850000381469727,3.7,308.148
2023-11-24,4559.33984375,14250.849609375,4.4720001220703125,12.460000038146973,3.7,308.148
2023-11-27,4550.43017578125,14241.01953125,4.388999938964844,12.6899995803833,3.7,308.148
2023-11-28,4554.89013671875,14281.759765625,4.335999965667725,12.6899995803833,3.7,308.148
2023-11-29,4550.580078125,14258.490234375,4.270999908447266,12.979999542236328,3.7,308.148
2023-11-30,4567.7998046875,14226.2197265625,4.3520002365112305,12.920000076293945,3.7,308.148
2023-12-01,4594.6298828125,14305.0302734375,4.22599983215332,12.630000114440918,3.8,308.741
2023-12-04,4569.77978515625,14185.490234375,4.288000106811523,13.079999923706055,3.8,308.741
2023-12-05,4567.18017578125,14229.91015625,4.171000003814697,12.850000381469727,3.8,308.741
2023-12-06,4549.33984375,14146.7099609375,4.120999813079834,12.970000267028809,3.8,308.741
2023-12-07,4585.58984375,14339.990234375,4.129000186920166,13.0600004196167,3.8,308.741
2023-12-08,4604.3701171875,14403.9697265625,4.244999885559082,12.350000381469727,3.8,308.741
2023-12-11,4622.43994140625,14432.490234375,4.238999843597412,12.630000114440918,3.8,308.741
2023-12-12,4643.7001953125,14533.400390625,4.205999851226807,12.069999694824219,3.8,308.741
2023-12-13,4707.08984375,14733.9599609375,4.0329999923706055,12.1899995803833,3.8,308.741
2023-12-14,4719.5498046875,14761.5595703125,3.930000066757202,12.479999542236328,3.8,308.741
2023-12-15,4719.18994140625,14813.919921875,3.927999973297119,12.279999732971191,3.8,308.741
2023-12-18,4740.56005859375,14904.8095703125,3.9539999961853027,12.5600004196167,3.8,308.741
2023-12-19,4768.3701171875,15003.2197265625,3.921999931335449,12.529999732971191,3.8,308.741
2023-12-20,4698.35009765625,14777.9404296875,3.877000093460083,13.670000076293945,3.8,308.741
2023-12-21,4746.75,14963.8701171875,3.8940000534057617,13.649999618530273,3.8,308.741
2023-12-22,4754.6298828125,14992.9697265625,3.9010000228881836,13.029999732971191,3.8,308.741
2023-12-26,4774.75,15074.5703125,3.885999917984009,12.989999771118164,3.8,308.741
2023-12-27,4781.580078125,15099.1796875,3.7890000343322754,12.430000305175781,3.8,308.741
2023-12-28,4783.35009765625,15095.1396484375,3.8499999046325684,12.470000267028809,3.8,308.741
2023-12-29,4769.830078125,15011.349609375,3.865999937057495,12.449999809265137,3.8,308.741
2024-01-01,4769.830078125,15011.349609375,3.865999937057495,12.449999809265137,3.7,309.698
2024-01-02,4742.830078125,14765.9404296875,3.946000099182129,13.199999809265137,3.7,309.698
2024-01-03,4704.81005859375,14592.2099609375,3.9070000648498535,14.039999961853027,3.7,309.698
2024-01-04,4688.68017578125,14510.2998046875,3.990999937057495,14.130000114440918,3.7,309.698
2024-01-05,4697.240234375,14524.0703125,4.041999816894531,13.350000381469727,3.7,309.698
2024-01-08,4763.5400390625,14843.76953125,4.001999855041504,13.079999923706055,3.7,309.698
2024-01-09,4756.5,14857.7099609375,4.019000053405762,12.760000228881836,3.7,309.698
2024-01-10,4783.4501953125,14969.650390625,4.03000020980835,12.6899995803833,3.7,309.698
2024-01-11,4780.240234375,14970.1904296875,3.9769999980926514,12.4399995803833,3.7,309.698
2024-01-12,4783.830078125,14972.759765625,3.950000047683716,12.699999809265137,3.7,309.698
2024-01-16,4765.97998046875,14944.349609375,4.065999984741211,13.84000015258789,3.7,309.698
2024-01-17,4739.2099609375,14855.6201171875,4.105999946594238,14.789999961853027,3.7,309.698
2024-01-18,4780.93994140625,15055.650390625,4.144000053405762,14.130000114440918,3.7,309.698
2024-01-19,4839.81005859375,15310.9697265625,4.145999908447266,13.300000190734863,3.7,309.698
2024-01-22,4850.43017578125,15360.2900390625,4.093999862670898,13.1899995803833,3.7,309.698
2024-01-23,4864.60009765625,15425.9404296875,4.142000198364258,12.550000190734863,3.7,309.698
2024-01-24,4868.5498046875,15481.919921875,4.177999973297119,13.140000343322754,3.7,309.698
2024-01-25,4894.16015625,15510.5,4.131999969482422,13.449999809265137,3.7,309.698
2024-01-26,4890.97021484375,15455.3603515625,4.159999847412109,13.260000228881836,3.7,309.698
2024-01-29,4927.93017578125,15628.0400390625,4.091000080108643,13.600000381469727,3.7,309.698
2024-01-30,4924.97021484375,15509.900390625,4.059000015258789,13.3100004196167,3.7,309.698
2024-01-31,4845.64990234375,15164.009765625,3.9670000076293945,14.350000381469727,3.7,309.698
2024-02-01,4906.18994140625,15361.6396484375,3.86299991607666,13.880000114440918,3.9,310.967
2024-02-02,4958.60986328125,15628.9501953125,4.0329999923706055,13.850000381469727,3.9,310.967
2024-02-05,4942.81005859375,15597.6796875,4.164000034332275,13.670000076293945,3.9,310.967
2024-02-06,4954.22998046875,15609.0,4.090000152587891,13.0600004196167,3.9,310.967
2024-02-07,4995.06005859375,15756.6396484375,4.110000133514404,12.829999923706055,3.9,310.967
2024-02-08,4997.91015625,15793.7099609375,4.170000076293945,12.789999961853027,3.9,310.967
2024-02-09,5026.60986328125,15990.66015625,4.186999797821045,12.930000305175781,3.9,310.967
2024-02-12,5021.83984375,15942.5498046875,4.171999931335449,13.930000305175781,3.9,310.967
2024-02-13,4953.169921875,15655.599609375,4.315999984741211,15.850000381469727,3.9,310.967
2024-02-14,5000.6201171875,15859.150390625,4.267000198364258,14.380000114440918,3.9,310.967
2024-02-15,5029.72998046875,15906.169921875,4.239999771118164,14.010000228881836,3.9,310.967
2024-02-16,5005.56982421875,15775.650390625,4.295000076293945,14.239999771118164,3.9,310.967
2024-02-20,4975.509765625,15630.7802734375,4.275000095367432,15.420000076293945,3.9,310.967
2024-02-21,4981.7998046875,15580.8701171875,4.324999809265137,15.34000015258789,3.9,310.967
2024-02-22,5087.02978515625,16041.6201171875,4.327000141143799,14.539999961853027,3.9,310.967
2024-02-23,5088.7998046875,15996.8203125,4.260000228881836,13.75,3.9,310.967
2024-02-26,5069.52978515625,15976.25,4.298999786376953,13.739999771118164,3.9,310.967
2024-02-27,5078.18017578125,16035.2998046875,4.315000057220459,13.430000305175781,3.9,310.967
2024-02-28,5069.759765625,15947.740234375,4.27400016784668,13.84000015258789,3.9,310.967
2024-02-29,5096.27001953125,16091.919921875,4.251999855041504,13.399999618530273,3.9,310.967
2024-03-01,5137.080078125,16274.9404296875,4.179999828338623,13.109999656677246,3.9,312.345
2024-03-04,5130.9501953125,16207.509765625,4.218999862670898,13.489999771118164,3.9,312.345
2024-03-05,5078.64990234375,15939.58984375,4.13700008392334,14.460000038146973,3.9,312.345
2024-03-06,5104.759765625,16031.5400390625,4.104000091552734,14.5,3.9,312.345
2024-03-07,5157.35986328125,16273.3798828125,4.0920000076293945,14.4399995803833,3.9,312.345
2024-03-08,5123.68994140625,16085.1103515625,4.089000225067139,14.739999771118164,3.9,312.345
2024-03-11,5117.93994140625,16019.26953125,4.104000091552734,15.220000267028809,3.9,312.345
2024-03-12,5175.27001953125,16265.6396484375,4.15500020980835,13.84000015258789,3.9,312.345
2024-03-13,5165.31005859375,16177.76953125,4.191999912261963,13.75,3.9,312.345
2024-03-14,5150.47998046875,16128.5302734375,4.297999858856201,14.399999618530273,3.9,312.345
2024-03-15,5117.08984375,15973.169921875,4.303999900817871,14.40999984741211,3.9,312.345
2024-03-18,5149.419921875,16103.4501953125,4.340000152587891,14.329999923706055,3.9,312.345
2024-03-19,5178.509765625,16166.7900390625,4.296999931335449,13.819999694824219,3.9,312.345
2024-03-20,5224.6201171875,16369.41015625,4.2729997634887695,13.039999961853027,3.9,312.345
2024-03-21,5241.52978515625,16401.83984375,4.270999908447266,12.920000076293945,3.9,312.345
2024-03-22,5234.18017578125,16428.8203125,4.2179999351501465,13.0600004196167,3.9,312.345
2024-03-25,5218.18994140625,16384.470703125,4.252999782562256,13.1899995803833,3.9,312.345
2024-03-26,5203.580078125,16315.7001953125,4.234000205993652,13.239999771118164,3.9,312.345
2024-03-27,5248.490234375,16399.51953125,4.196000099182129,12.779999732971191,3.9,312.345
2024-03-28,5254.35009765625,16379.4599609375,4.205999851226807,13.010000228881836,3.9,312.345
2024-04-01,5243.77001953125,16396.830078125,4.328999996185303,13.649999618530273,3.9,313.023
2024-04-02,5205.81005859375,16240.4501953125,4.364999771118164,14.609999656677246,3.9,313.023
2024-04-03,5211.490234375,16277.4599609375,4.355000019073486,14.329999923706055,3.9,313.023
2024-04-04,5147.2099609375,16049.080078125,4.309000015258789,16.350000381469727,3.9,313.023
2024-04-05,5204.33984375,16248.51953125,4.377999782562256,16.030000686645508,3.9,313.023
2024-04-08,5202.39013671875,16253.9599609375,4.423999786376953,15.1899995803833,3.9,313.023
2024-04-09,5209.91015625,16306.6396484375,4.366000175476074,14.979999542236328,3.9,313.023
2024-04-10,5160.64013671875,16170.3603515625,4.559999942779541,15.800000190734863,3.9,313.023
2024-04-11,5199.06005859375,16442.19921875,4.576000213623047,14.90999984741211,3.9,313.023
2024-04-12,5123.41015625,16175.08984375,4.499000072479248,17.309999465942383,3.9,313.023
2024-04-15,5061.81982421875,15885.01953125,4.627999782562256,19.229999542236328,3.9,313.023
2024-04-16,5051.41015625,15865.25,4.658999919891357,18.399999618530273,3.9,313.023
2024-04-17,5022.2099609375,15683.3701171875,4.585000038146973,18.209999084472656,3.9,313.023
2024-04-18,5011.1201171875,15601.5,4.646999835968018,18.0,3.9,313.023
2024-04-19,4967.22998046875,15282.009765625,4.614999771118164,18.709999084472656,3.9,313.023
2024-04-22,5010.60009765625,15451.3095703125,4.623000144958496,16.940000534057617,3.9,313.023
2024-04-23,5070.5498046875,15696.6396484375,4.5980000495910645,15.6899995803833,3.9,313.023
2024-04-24,5071.6298828125,15712.75,4.6519999504089355,15.970000267028809,3.9,313.023
2024-04-25,5048.419921875,15611.759765625,4.705999851226807,15.369999885559082,3.9,313.023
2024-04-26,5099.9599609375,15927.900390625,4.669000148773193,15.029999732971191,3.9,313.023
2024-04-29,5116.169921875,15983.080078125,4.613999843597412,14.670000076293945,3.9,313.023
2024-04-30,5035.68994140625,15657.8203125,4.685999870300293,15.649999618530273,3.9,313.023
2024-05-01,5018.39013671875,15605.48046875,4.59499979019165,15.390000343322754,3.9,313.175
2024-05-02,5064.2001953125,15840.9599609375,4.571000099182129,14.680000305175781,3.9,313.175
2024-05-03,5127.7900390625,16156.330078125,4.5,13.489999771118164,3.9,313.175
2024-05-06,5180.740234375,16349.25,4.488999843597412,13.489999771118164,3.9,313.175
2024-05-07,5187.7001953125,16332.5595703125,4.4629998207092285,13.229999542236328,3.9,313.175
2024-05-08,5187.669921875,16302.759765625,4.492000102996826,13.0,3.9,313.175
2024-05-09,5214.080078125,16346.259765625,4.448999881744385,12.6899995803833,3.9,313.175
2024-05-10,5222.68017578125,16340.8701171875,4.504000186920166,12.550000190734863,3.9,313.175
2024-05-13,5221.419921875,16388.240234375,4.480999946594238,13.600000381469727,3.9,313.175
2024-05-14,5246.68017578125,16511.1796875,4.445000171661377,13.420000076293945,3.9,313.175
2024-05-15,5308.14990234375,16742.390625,4.355999946594238,12.449999809265137,3.9,313.175
2024-05-16,5297.10009765625,16698.3203125,4.376999855041504,12.420000076293945,3.9,313.175
2024-05-17,5303.27001953125,16685.970703125,4.420000076293945,11.989999771118164,3.9,313.175
2024-05-20,5308.1298828125,16794.869140625,4.436999797821045,12.149999618530273,3.9,313.175
2024-05-21,5321.41015625,16832.619140625,4.414000034332275,11.859999656677246,3.9,313.175
2024-05-22,5307.009765625,16801.5390625,4.434000015258789,12.289999961853027,3.9,313.175
2024-05-23,5267.83984375,16736.029296875,4.474999904632568,12.770000457763672,3.9,313.175
2024-05-24,5304.72021484375,16920.7890625,4.4670000076293945,11.930000305175781,3.9,313.175
2024-05-28,5306.0400390625,17019.880859375,4.541999816894531,12.920000076293945,3.9,313.175
2024-05-29,5266.9501953125,16920.580078125,4.624000072479248,14.279999732971191,3.9,313.175
2024-05-30,5235.47998046875,16737.080078125,4.553999900817871,14.470000267028809,3.9,313.175
2024-05-31,5277.509765625,16735.01953125,4.513999938964844,12.920000076293945,3.9,313.175
2024-06-01,5277.509765625,16735.01953125,4.513999938964844,12.920000076293945,4.1,313.044
2024-06-03,5283.39990234375,16828.669921875,4.4019999504089355,13.109999656677246,4.1,313.044
2024-06-04,5291.33984375,16857.05078125,4.335999965667725,13.15999984741211,4.1,313.044
2024-06-05,5354.02978515625,17187.900390625,4.289000034332275,12.630000114440918,4.1,313.044
2024-06-06,5352.9599609375,17173.119140625,4.281000137329102,12.579999923706055,4.1,313.044
2024-06-07,5346.990234375,17133.130859375,4.429999828338623,12.220000267028809,4.1,313.044
2024-06-10,5360.7900390625,17192.529296875,4.468999862670898,12.739999771118164,4.1,313.044
2024-06-11,5375.31982421875,17343.55078125,4.4039998054504395,12.850000381469727,4.1,313.044
2024-06-12,5421.02978515625,17608.439453125,4.295000076293945,12.039999961853027,4.1,313.044
2024-06-13,5433.740234375,17667.560546875,4.23799991607666,11.9399995803833,4.1,313.044
2024-06-14,5431.60009765625,17688.880859375,4.2129998207092285,12.65999984741211,4.1,313.044
2024-06-17,5473.22998046875,17857.01953125,4.2789998054504395,12.75,4.1,313.044
2024-06-18,5487.02978515625,17862.23046875,4.2170000076293945,12.300000190734863,4.1,313.044
2024-06-20,5473.169921875,17721.58984375,4.254000186920166,13.279999732971191,4.1,313.044
2024-06-21,5464.6201171875,17689.359375,4.256999969482422,13.199999809265137,4.1,313.044
2024-06-24,5447.8701171875,17496.8203125,4.248000144958496,13.329999923706055,4.1,313.044
2024-06-25,5469.2998046875,17717.650390625,4.23799991607666,12.84000015258789,4.1,313.044
2024-06-26,5477.89990234375,17805.16015625,4.315999984741211,12.550000190734863,4.1,313.044
2024-06-27,5482.8701171875,17858.6796875,4.288000106811523,12.239999771118164,4.1,313.044
2024-06-28,5460.47998046875,17732.599609375,4.3429999351501465,12.4399995803833,4.1,313.044
2024-07-01,5475.08984375,17879.30078125,4.479000091552734,12.220000267028809,4.2,313.569
2024-07-02,5509.009765625,18028.759765625,4.435999870300293,12.029999732971191,4.2,313.569
2024-07-03,5537.02001953125,18188.30078125,4.355000019073486,12.09000015258789,4.2,313.569
2024-07-05,5567.18994140625,18352.759765625,4.271999835968018,12.479999542236328,4.2,313.569
2024-07-08,5572.85009765625,18403.740234375,4.269000053405762,12.369999885559082,4.2,313.569
2024-07-09,5576.97998046875,18429.2890625,4.300000190734863,12.510000228881836,4.2,313.569
2024-07-10,5633.91015625,18647.44921875,4.28000020980835,12.850000381469727,4.2,313.569
2024-07-11,5584.5400390625,18283.41015625,4.192999839782715,12.920000076293945,4.2,313.569
2024-07-12,5615.35009765625,18398.44921875,4.189000129699707,12.460000038146973,4.2,313.569
2024-07-15,5631.22021484375,18472.5703125,4.229000091552734,13.119999885559082,4.2,313.569
2024-07-16,5667.2001953125,18509.33984375,4.166999816894531,13.1899995803833,4.2,313.569
2024-07-17,5588.27001953125,17996.919921875,4.145999908447266,14.479999542236328,4.2,313.569
2024-07-18,5544.58984375,17871.220703125,4.189000129699707,15.930000305175781,4.2,313.569
2024-07-19,5505.0,17726.939453125,4.238999843597412,16.520000457763672,4.2,313.569
2024-07-22,5564.41015625,18007.5703125,4.260000228881836,14.90999984741211,4.2,313.569
2024-07-23,5555.740234375,17997.349609375,4.238999843597412,14.720000267028809,4.2,313.569
2024-07-24,5427.1298828125,17342.41015625,4.285999774932861,18.040000915527344,4.2,313.569
2024-07-25,5399.22021484375,17181.720703125,4.25600004196167,18.459999084472656,4.2,313.569
2024-07-26,5459.10009765625,17357.880859375,4.199999809265137,16.389999389648438,4.2,313.569
2024-07-29,5463.5400390625,17370.19921875,4.177999973297119,16.600000381469727,4.2,313.569
2024-07-30,5436.43994140625,17147.419921875,4.14300012588501,17.690000534057617,4.2,313.569
2024-07-31,5522.2998046875,17599.400390625,4.109000205993652,16.360000610351562,4.2,313.569
2024-08-01,5446.68017578125,17194.150390625,3.9760000705718994,18.59000015258789,4.2,314.062
2024-08-02,5346.56005859375,16776.16015625,3.7920000553131104,23.389999389648438,4.2,314.062
2024-08-05,5186.330078125,16200.080078125,3.7850000858306885,38.56999969482422,4.2,314.062
2024-08-06,5240.02978515625,16366.849609375,3.888000011444092,27.709999084472656,4.2,314.062
2024-08-07,5199.5,16195.8095703125,3.9679999351501465,27.850000381469727,4.2,314.062
2024-08-08,5319.31005859375,16660.01953125,3.996999979019165,23.790000915527344,4.2,314.062
2024-08-09,5344.16015625,16745.30078125,3.941999912261963,20.3700008392334,4.2,314.062
2024-08-12,5344.39013671875,16780.609375,3.9089999198913574,20.709999084472656,4.2,314.062
2024-08-13,5434.43017578125,17187.609375,3.8519999980926514,18.1200008392334,4.2,314.062
2024-08-14,5455.2099609375,17192.599609375,3.819999933242798,16.190000534057617,4.2,314.062
2024-08-15,5543.22021484375,17594.5,3.9260001182556152,15.229999542236328,4.2,314.062
2024-08-16,5554.25,17631.720703125,3.8919999599456787,14.800000190734863,4.2,314.062
2024-08-19,5608.25,17876.76953125,3.867000102996826,14.649999618530273,4.2,314.062
2024-08-20,5597.1201171875,17816.939453125,3.818000078201294,15.880000114440918,4.2,314.062
2024-08-21,5620.85009765625,17918.990234375,3.7780001163482666,16.270000457763672,4.2,314.062
2024-08-22,5570.64013671875,17619.349609375,3.861999988555908,17.549999237060547,4.2,314.062
2024-08-23,5634.60986328125,17877.7890625,3.806999921798706,15.859999656677246,4.2,314.062
2024-08-26,5616.83984375,17725.76953125,3.818000078201294,16.149999618530273,4.2,314.062
2024-08-27,5625.7998046875,17754.8203125,3.8329999446868896,15.430000305175781,4.2,314.062
2024-08-28,5592.18017578125,17556.029296875,3.8410000801086426,17.110000610351562,4.2,314.062
2024-08-29,5591.9599609375,17516.4296875,3.867000102996826,15.649999618530273,4.2,314.062
2024-08-30,5648.39990234375,17713.619140625,3.9110000133514404,15.0,4.2,314.062
2024-09-01,5648.39990234375,17713.619140625,3.9110000133514404,15.0,4.1,314.732
2024-09-03,5528.93017578125,17136.30078125,3.8440001010894775,20.719999313354492,4.1,314.732
2024-09-04,5520.06982421875,17084.30078125,3.7679998874664307,21.31999969482422,4.1,314.732
2024-09-05,5503.41015625,17127.66015625,3.7309999465942383,19.899999618530273,4.1,314.732
2024-09-06,5408.419921875,16690.830078125,3.7100000381469727,22.3799991607666,4.1,314.732
2024-09-09,5471.0498046875,16884.599609375,3.697000026702881,19.450000762939453,4.1,314.732
2024-09-10,5495.52001953125,17025.880859375,3.6459999084472656,19.079999923706055,4.1,314.732
2024-09-11,5554.1298828125,17395.529296875,3.6530001163482666,17.690000534057617,4.1,314.732
2024-09-12,5595.759765625,17569.6796875,3.680000066757202,17.06999969482422,4.1,314.732
2024-09-13,5626.02001953125,17683.98046875,3.6500000953674316,16.559999465942383,4.1,314.732
2024-09-16,5633.08984375,17592.130859375,3.621000051498413,17.139999389648438,4.1,314.732
2024-09-17,5634.580078125,17628.060546875,3.6419999599456787,17.610000610351562,4.1,314.732
2024-09-18,5618.259765625,17573.30078125,3.684999942779541,18.229999542236328,4.1,314.732
2024-09-19,5713.64013671875,18013.98046875,3.740000009536743,16.329999923706055,4.1,314.732
2024-09-20,5702.5498046875,17948.3203125,3.7279999256134033,16.149999618530273,4.1,314.732
2024-09-23,5718.56982421875,17974.26953125,3.739000082015991,15.890000343322754,4.1,314.732
2024-09-24,5732.93017578125,18074.51953125,3.7360000610351562,15.390000343322754,4.1,314.732
2024-09-25,5722.259765625,18082.2109375,3.7809998989105225,15.40999984741211,4.1,314.732
2024-09-26,5745.3701171875,18190.2890625,3.7909998893737793,15.369999885559082,4.1,314.732
2024-09-27,5738.169921875,18119.58984375,3.749000072479248,16.959999084472656,4.1,314.732
2024-09-30,5762.47998046875,18189.169921875,3.802000045776367,16.729999542236328,4.1,314.732
2024-10-01,5708.75,17910.359375,3.743000030517578,19.260000228881836,4.1,315.631
2024-10-02,5709.5400390625,17925.119140625,3.7850000858306885,18.899999618530273,4.1,315.631
2024-10-03,5699.93994140625,17918.48046875,3.8499999046325684,20.489999771118164,4.1,315.631
2024-10-04,5751.06982421875,18137.849609375,3.9809999465942383,19.209999084472656,4.1,315.631
2024-10-07,5695.93994140625,17923.900390625,4.026000022888184,22.639999389648438,4.1,315.631
2024-10-08,5751.1298828125,18182.919921875,4.0329999923706055,21.420000076293945,4.1,315.631
2024-10-09,5792.0400390625,18291.619140625,4.066999912261963,20.860000610351562,4.1,315.631
2024-10-10,5780.0498046875,18282.05078125,4.0960001945495605,20.93000030517578,4.1,315.631
2024-10-11,5815.02978515625,18342.939453125,4.072999954223633,20.459999084472656,4.1,315.631
2024-10-14,5859.85009765625,18502.689453125,4.0980000495910645,19.700000762939453,4.1,315.631
